mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin
75	75	299	299	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1260				160		
75	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1261				160		
75	75	298	298	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1262						
76	76	300	300	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1263		articStaccatoAbove				
76	76	1201/4	1201/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1264		articStaccatoAbove				
76	76	601/2	601/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1265		articStaccatoAbove				
76	76	1203/4	1203/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1266		articStaccatoAbove				
76	76	301	301	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1267		articStaccatoAbove				
76	76	1205/4	1205/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1268		articStaccatoAbove				
76	76	603/2	603/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1269		articStaccatoAbove				
76	76	1207/4	1207/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1270		articStaccatoAbove				
76	76	302	302	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1271		articStaccatoAbove				
76	76	1209/4	1209/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1272		articStaccatoAbove				
76	76	605/2	605/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1273		articStaccatoAbove				
76	76	1211/4	1211/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1274		articStaccatoAbove				
76	76	303	303	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1275		articStaccatoAbove				
76	76	1213/4	1213/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1276		articStaccatoAbove				
76	76	607/2	607/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1277		articStaccatoAbove				
76	76	1215/4	1215/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1278		articStaccatoAbove				
76	76	300	300	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1279						
76	76	601/2	601/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1280		articStaccatoAbove				
76	76	301	301	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1281		articAccentAbove				
76	76	303	303	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1282				161		
76	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1283				161		
76	76	302	302	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1284						
77	77	304	304	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1285		articStaccatoAbove				
77	77	1217/4	1217/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1286		articStaccatoAbove				
77	77	609/2	609/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1287		articStaccatoAbove				
77	77	1219/4	1219/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1288		articStaccatoAbove				
77	77	305	305	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1289		articStaccatoAbove				
77	77	1221/4	1221/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1290		articStaccatoAbove				
77	77	611/2	611/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1291		articStaccatoAbove				
77	77	1223/4	1223/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1292		articStaccatoAbove				
77	77	306	306	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1293		articStaccatoAbove				
77	77	1225/4	1225/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1294		articStaccatoAbove				
77	77	613/2	613/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1295		articStaccatoAbove				
77	77	1227/4	1227/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1296		articStaccatoAbove				
77	77	307	307	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1297		articStaccatoAbove				
77	77	1229/4	1229/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1298		articStaccatoAbove				
77	77	615/2	615/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1299		articStaccatoAbove				
77	77	1231/4	1231/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1300		articStaccatoAbove				
77	77	304	304	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1301						
77	77	609/2	609/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1302		articStaccatoAbove				
77	77	305	305	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1303		articAccentAbove				
77	77	307	307	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1304				162		
77	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1305				162		
77	77	306	306	0.5	1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	1306						
78	78	308	308	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1307		articStaccatoAbove				
78	78	1233/4	1233/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1308		articStaccatoAbove				
78	78	617/2	617/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1309		articStaccatoAbove				
78	78	1235/4	1235/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1310		articStaccatoAbove				
78	78	309	309	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1311		articStaccatoAbove				
78	78	1237/4	1237/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1312		articStaccatoAbove				
78	78	619/2	619/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1313		articStaccatoAbove				
78	78	1239/4	1239/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1314		articStaccatoAbove				
78	78	310	310	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1315		articStaccatoAbove				
78	78	1241/4	1241/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1316		articStaccatoAbove				
78	78	621/2	621/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1317		articStaccatoAbove				
78	78	1243/4	1243/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1318		articStaccatoAbove				
78	78	311	311	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1319		articStaccatoAbove				
78	78	1245/4	1245/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1320		articStaccatoAbove				
78	78	623/2	623/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1321		articStaccatoAbove				
78	78	1247/4	1247/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1322		articStaccatoAbove				
78	78	308	308	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1323						
78	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1324		articStaccatoAbove				
78	78	309	309	0.0	1/4	1/4	StaffText	4/4	2	1	0							"<font size=""11.2544""/><font face=""Plantin MT Std""/>dim."			
78	78	309	309	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1325		articAccentAbove				
78	78	311	311	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1326				163		
78	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1327				163		
78	78	310	310	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1328						
79	79	312	312	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1329		articStaccatoBelow				
79	79	1249/4	1249/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1330		articStaccatoBelow				
79	79	625/2	625/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1331		articStaccatoBelow				
79	79	1251/4	1251/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1332		articStaccatoBelow				
79	79	313	313	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1333		articStaccatoBelow				
79	79	1253/4	1253/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1334		articStaccatoBelow				
79	79	627/2	627/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1335		articStaccatoBelow				
79	79	1255/4	1255/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1336		articStaccatoBelow				
79	79	314	314	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1337		articStaccatoBelow				
79	79	1257/4	1257/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1338		articStaccatoBelow				
79	79	629/2	629/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1339		articStaccatoBelow				
79	79	1259/4	1259/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1340		articStaccatoBelow				
79	79	315	315	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1341		articStaccatoBelow				
79	79	1261/4	1261/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1342		articStaccatoBelow				
79	79	631/2	631/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1343		articStaccatoBelow				
79	79	1263/4	1263/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1344		articStaccatoBelow				
79	79	312	312	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1345						
79	79	625/2	625/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1346		articStaccatoAbove				
79	79	313	313	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1347						
79	79	315	315	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1348				164		
79	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1349				164		
79	79	312	312	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1350						
79	79	314	314	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1351						
80	80	316	316	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1352		articStaccatoBelow				
80	80	1265/4	1265/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1353		articStaccatoBelow				
80	80	633/2	633/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1354		articStaccatoBelow				
80	80	1267/4	1267/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1355		articStaccatoBelow				
80	80	317	317	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1356		articStaccatoAbove				
80	80	1269/4	1269/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1357		articStaccatoAbove				
80	80	635/2	635/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1358		articStaccatoAbove				
80	80	1271/4	1271/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1359		articStaccatoAbove				
80	80	318	318	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1360		articStaccatoAbove				
80	80	1273/4	1273/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1361		articStaccatoAbove				
80	80	637/2	637/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1362		articStaccatoAbove				
80	80	1275/4	1275/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1363		articStaccatoAbove				
80	80	319	319	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1364		articStaccatoAbove				
80	80	1277/4	1277/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1365		articStaccatoAbove				
80	80	639/2	639/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1366		articStaccatoAbove				
80	80	1279/4	1279/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1367		articStaccatoAbove				
80	80	316	316	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1368						
80	80	633/2	633/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1369		articStaccatoAbove				
80	80	317	317	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	1370						
80	80	319	319	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1371						
80	80	316	316	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1372						
80	80	318	318	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1373						
81	81	320	320	0.0	0	0	Dynamic	4/4	1	1	0					pp					
81	81	320	320	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1374		articStaccatoAbove				
81	81	1281/4	1281/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1375		articStaccatoAbove				
81	81	641/2	641/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1376		articStaccatoAbove				
81	81	1283/4	1283/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1377		articStaccatoAbove				
81	81	321	321	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1378		articStaccatoAbove				
81	81	1285/4	1285/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1379		articStaccatoAbove				
81	81	643/2	643/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1380		articStaccatoAbove				
81	81	1287/4	1287/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1381		articStaccatoAbove				
81	81	322	322	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1382		articStaccatoAbove				
81	81	1289/4	1289/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1383		articStaccatoAbove				
81	81	645/2	645/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1384		articStaccatoAbove				
81	81	1291/4	1291/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1385		articStaccatoAbove				
81	81	323	323	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1386		articStaccatoAbove				
81	81	1293/4	1293/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1387		articStaccatoAbove				
81	81	647/2	647/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1388		articStaccatoAbove				
81	81	1295/4	1295/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1389		articStaccatoAbove				
81	81	320	320	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1390						
81	81	321	321	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1391						
81	81	322	322	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1392						
81	81	323	323	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1393						
81	81	320	320	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1394						
81	81	322	322	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1395						
82	82	324	324	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1396		articStaccatoAbove				
82	82	1297/4	1297/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1397		articStaccatoAbove				
82	82	649/2	649/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1398		articStaccatoAbove				
82	82	1299/4	1299/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1399		articStaccatoAbove				
82	82	325	325	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1400		articStaccatoAbove				
82	82	1301/4	1301/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1401		articStaccatoAbove				
82	82	651/2	651/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1402		articStaccatoAbove				
82	82	1303/4	1303/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1403		articStaccatoAbove				
82	82	326	326	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1404		articStaccatoAbove				
82	82	1305/4	1305/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1405		articStaccatoAbove				
82	82	653/2	653/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1406		articStaccatoAbove				
82	82	1307/4	1307/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1407		articStaccatoAbove				
82	82	327	327	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1408		articStaccatoAbove				
82	82	1309/4	1309/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1409		articStaccatoAbove				
82	82	655/2	655/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1410		articStaccatoAbove				
82	82	1311/4	1311/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1411		articStaccatoAbove				
82	82	324	324	4.0	0	0	Chord	4/4	2	1	1		1	1	1412						
82	82	324	324	4.0	0	0	Chord	4/4	2	2	1		1	1	1413						
83	83	328	328	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1414						
83	83	328	328	4.0	0	0	Chord	4/4	2	1	1		1	1	1415						
83	83	328	328	4.0	0	0	Chord	4/4	2	2	1		1	1	1416						
