mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va
140	139	831/2	831/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1065				217			
140	139	833/2	833/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1066							
140	139	835/2	835/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1067				218			
140	139	418	418	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1068							
140	139	831/2	831/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1069				219			
140	139	833/2	833/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1070							
140	139	835/2	835/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1071				220			
140	139	418	418	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1072							
140	139	416	416	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1073							
140	139	417	417	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1074							
141	140	837/2	837/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1075				221			
141	140	839/2	839/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1076							
141	140	841/2	841/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1077							
141	140	837/2	837/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1078				222			
141	140	839/2	839/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1079							
141	140	841/2	841/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1080							
141	140	419	419	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1081							
141	140	420	420	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1082							
141	140	421	421	0.5	5/8	5/8	Chord	6/8	2	2	1/8	1/8	1	1083							
142	141	843/2	843/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1084							
142	141	845/2	845/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1085							
142	141	423	423	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1086							
142	141	843/2	843/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1087							
142	141	845/2	845/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1088							
142	141	423	423	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1089							
142	141	847/2	847/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1090		articStaccatoAbove					
142	141	424	424	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1091		articStaccatoAbove					
142	141	422	422	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1092							
143	142	425	425	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1093		articStaccatoBelow					
143	142	851/2	851/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1094		articStaccatoBelow					
143	142	426	426	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1095		articStaccatoBelow					
143	142	849/2	849/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1096		articAccentAbove		223			
143	142	426	426	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1097							
143	142	853/2	853/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1098		articStaccatoBelow					
143	142	427	427	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1099		articStaccatoBelow					
144	143	428	428	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1100		articStaccatoBelow					
144	143	857/2	857/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1101		articStaccatoBelow					
144	143	429	429	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1102		articStaccatoBelow					
144	143	855/2	855/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1103		articAccentBelow		224			
144	143	429	429	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1104							
144	143	859/2	859/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1105		articStaccatoAbove					
144	143	430	430	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1106		articStaccatoAbove					
145	144	431	431	0.0	1/8	1/8	Spanner	6/8	1	1	0									2	
145	144	431	431	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1107		articStaccatoBelow				2	
145	144	863/2	863/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1108		articStaccatoBelow				2	
145	144	432	432	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1109						2	
145	144	433	433	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1110						2	
145	144	861/2	861/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1111		articAccentAbove					
145	144	432	432	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1112							
145	144	865/2	865/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1113							
146	145	867/2	867/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1114						2	
146	145	434	434	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	1115						2	
146	145	435	435	0.0	3/8	3/8	Dynamic	6/8	1	1	0				mf						
146	145	435	435	0.0	3/8	3/8	Spanner	6/8	1	1	0										
146	145	435	435	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1116							
146	145	871/2	871/2	0.0	1/2	1/2	Dynamic	6/8	1	1	0				p						
146	145	871/2	871/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1117				225			
146	145	436	436	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1118							
146	145	867/2	867/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1119				226			
146	145	869/2	869/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1120							
146	145	435	435	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1121							
146	145	871/2	871/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1122				227			
146	145	436	436	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1123							
147	146	873/2	873/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1124				228			
147	146	875/2	875/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1125							
147	146	877/2	877/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1126				229			
147	146	439	439	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1127							
147	146	873/2	873/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1128				230			
147	146	875/2	875/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1129							
147	146	877/2	877/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1130				231			
147	146	439	439	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1131							
147	146	873/2	873/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1132							
147	146	437	437	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1133							
147	146	875/2	875/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8	1/8	1	1134							
147	146	438	438	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1135							
148	147	879/2	879/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1136				232			
148	147	881/2	881/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1137							
148	147	883/2	883/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1138		articStaccatoAbove		233			
148	147	442	442	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1139				233			
148	147	879/2	879/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1140				234			
148	147	881/2	881/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1141							
148	147	883/2	883/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1142		articAccentBelow					
148	147	879/2	879/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1143							
148	147	440	440	1.0	1/8	1/8	Chord	6/8	2	2	1/4	1/4	1	1144							
148	147	441	441	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1145							
149	148	885/2	885/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1146		articStaccatoAbove					
149	148	443	443	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1147				235			
149	148	887/2	887/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1148				235			
149	148	444	444	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1149							
149	148	889/2	889/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1150				236			
149	148	445	445	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1151				236			
149	148	885/2	885/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1152							
149	148	443	443	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	1153		articAccentBelow					
149	148	444	444	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1154							
149	148	889/2	889/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1155		articAccentAbove					
150	149	891/2	891/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1156							
150	149	893/2	893/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1157		articStaccatoBelow					
150	149	447	447	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1158		articStaccatoAbove					
150	149	895/2	895/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1159				237			
150	149	448	448	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1160							
150	149	891/2	891/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1161							
150	149	446	446	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1162		articStaccatoAbove					
150	149	893/2	893/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1163		articStaccatoAbove					
150	149	447	447	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1164		articStaccatoAbove					
150	149	895/2	895/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1165				238			
150	149	448	448	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1166							
151	150	897/2	897/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1167				239			
151	150	899/2	899/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1168							
151	150	901/2	901/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1169				240			
151	150	451	451	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1170							
151	150	897/2	897/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1171				241			
151	150	899/2	899/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1172							
151	150	901/2	901/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1173				242			
151	150	451	451	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1174							
151	150	897/2	897/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1175							
151	150	449	449	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1176							
151	150	899/2	899/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8	1/8	1	1177							
151	150	450	450	1.5	3/8	3/8	Chord	6/8	2	2	3/8	1/4	3/2	1178							
152	151	903/2	903/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1179				243			
152	151	905/2	905/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1180							
152	151	907/2	907/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1181		articStaccatoAbove		244			
152	151	454	454	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1182				244			
152	151	903/2	903/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1183				245			
152	151	905/2	905/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1184							
152	151	907/2	907/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1185		articAccentAbove					
152	151	903/2	903/2	0.5	0	0	Chord	6/8	2	2	1/8	1/8	1	1186							
152	151	452	452	1.0	1/8	1/8	Chord	6/8	2	2	1/4	1/4	1	1187							
152	151	453	453	0.5	3/8	3/8	Chord	6/8	2	2	1/8	1/8	1	1188							
153	152	909/2	909/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1189		articStaccatoAbove					
153	152	455	455	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	1190		articStaccatoAbove		246			
153	152	911/2	911/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1191				246			
153	152	456	456	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1192		articStaccatoAbove					
153	152	913/2	913/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1193				247			
153	152	457	457	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1194				247			
153	152	909/2	909/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1195							
153	152	455	455	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	1196		articAccentBelow					
153	152	456	456	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1197							
153	152	913/2	913/2	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	1198		articAccentBelow					
154	153	915/2	915/2	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	1199							
154	153	917/2	917/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1200							
154	153	459	459	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1201							
154	153	919/2	919/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1202							
154	153	915/2	915/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1203							
154	153	458	458	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1204		articStaccatoBelow					
154	153	917/2	917/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1205		articStaccatoBelow					
154	153	459	459	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1206		articStaccatoBelow					
154	153	919/2	919/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1207		articStaccatoBelow					
154	153	460	460	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1208		articStaccatoBelow					
155	154	921/2	921/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1209							
155	154	923/2	923/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1210							
155	154	925/2	925/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1211							
155	154	921/2	921/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1212		articStaccatoBelow					
155	154	461	461	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1213		articStaccatoBelow					
155	154	923/2	923/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1214		articStaccatoBelow					
155	154	462	462	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1215		articStaccatoBelow					
155	154	925/2	925/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1216		articStaccatoBelow					
155	154	463	463	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1217		articStaccatoBelow					
156	155	927/2	927/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1218							
156	155	929/2	929/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1219							
156	155	931/2	931/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1220							
156	155	927/2	927/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1221		articStaccatoBelow					
156	155	464	464	0.0	1/8	1/8	StaffText	6/8	2	1	0						"<font size=""11.2544""/><font face=""Plantin MT Std""/>crescendo"				
156	155	464	464	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1222		articStaccatoBelow					
156	155	929/2	929/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1223							
156	155	465	465	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1224		articStaccatoAbove					
156	155	931/2	931/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1225		articStaccatoAbove					
156	155	466	466	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1226		articStaccatoAbove					
157	156	933/2	933/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1227							
157	156	935/2	935/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1228							
157	156	937/2	937/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1229							
157	156	933/2	933/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1230		articStaccatoAbove					
157	156	467	467	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1231		articStaccatoAbove					
157	156	935/2	935/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1232		articStaccatoAbove					
157	156	468	468	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1233		articStaccatoAbove					
157	156	937/2	937/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1234		articStaccatoAbove					
157	156	469	469	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1235		articStaccatoAbove					
158	157	939/2	939/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1236							
158	157	941/2	941/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1237							
158	157	943/2	943/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1238							
158	157	939/2	939/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1239		articStaccatoAbove					
158	157	470	470	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1240		articStaccatoAbove					
158	157	941/2	941/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1241		articStaccatoAbove					
158	157	471	471	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1242		articStaccatoAbove					
158	157	943/2	943/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1243		articStaccatoAbove					
158	157	472	472	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1244		articStaccatoAbove					
159	158	945/2	945/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1245							
159	158	947/2	947/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1246							
159	158	949/2	949/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1247							
159	158	945/2	945/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1248		articStaccatoAbove					
159	158	473	473	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1249		articStaccatoAbove					
159	158	947/2	947/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1250		articStaccatoAbove					
159	158	474	474	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1251		articStaccatoAbove					
159	158	949/2	949/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1252		articStaccatoAbove					
159	158	475	475	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1253		articStaccatoAbove					
160	159	951/2	951/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1254							
160	159	953/2	953/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1255							
160	159	955/2	955/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1256							
160	159	951/2	951/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1257		articStaccatoAbove					
160	159	476	476	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1258		articStaccatoAbove					
160	159	953/2	953/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1259		articStaccatoAbove					
160	159	477	477	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1260		articStaccatoAbove					
160	159	955/2	955/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1261		articStaccatoAbove					
160	159	478	478	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1262		articStaccatoAbove					
161	160	957/2	957/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1263							
161	160	959/2	959/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1264							
161	160	961/2	961/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1265							
161	160	957/2	957/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1266		articStaccatoAbove					
161	160	479	479	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1267		articStaccatoAbove					
161	160	959/2	959/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1268		articStaccatoAbove					
161	160	480	480	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1269		articStaccatoBelow					
161	160	961/2	961/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1270		articStaccatoBelow					
161	160	481	481	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1271		articStaccatoBelow					
162	161	963/2	963/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1272							
162	161	965/2	965/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1273							
162	161	967/2	967/2	0.0	1/2	1/2	Dynamic	6/8	1	1	0				f						
162	161	967/2	967/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1274							
162	161	963/2	963/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1275		articStaccatoBelow					
162	161	482	482	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1276		articStaccatoBelow					
162	161	965/2	965/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1277		articStaccatoBelow					
162	161	483	483	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1278		articStaccatoBelow					
162	161	967/2	967/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1279		articAccentBelow		248			
162	161	484	484	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1280							
163	162	969/2	969/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1281							
163	162	971/2	971/2	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	1282							
163	162	973/2	973/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1283							
163	162	969/2	969/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1284		articAccentBelow		249			
163	162	485	485	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1285							
163	162	971/2	971/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1286		articAccentBelow		250			
163	162	486	486	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1287							
163	162	973/2	973/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1288		articAccentBelow		251			
163	162	487	487	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1289							
164	163	975/2	975/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1290							
164	163	977/2	977/2	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	1291							
164	163	979/2	979/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1292							
164	163	975/2	975/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1293		articAccentBelow		252			
164	163	488	488	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1294							
164	163	977/2	977/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1295		articAccentBelow		253			
164	163	489	489	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1296							
164	163	979/2	979/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1297		articAccentBelow		254			
164	163	490	490	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1298							
165	164	981/2	981/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1299							
165	164	983/2	983/2	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	1300							
165	164	985/2	985/2	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	1301							
165	164	981/2	981/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1302		articAccentBelow		255			
165	164	491	491	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1303							
165	164	983/2	983/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1304		articAccentBelow		256			
165	164	492	492	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1305							
165	164	985/2	985/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1306		articAccentBelow		257			
165	164	493	493	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1307							
166	165	987/2	987/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1308							
166	165	989/2	989/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1309							
166	165	495	495	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1310							
166	165	991/2	991/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1311				258			
166	165	496	496	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1312							
166	165	987/2	987/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	1313		articAccentBelow		259			
166	165	494	494	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	1314							
166	165	989/2	989/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1315		articAccentBelow		260			
166	165	495	495	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1316							
166	165	991/2	991/2	0.0	1/2	1/2	Dynamic	6/8	2	1	0				p						
166	165	991/2	991/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1317				261			
166	165	496	496	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1318							
167	166	993/2	993/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1319				262			
167	166	995/2	995/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1320							
167	166	997/2	997/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1321				263			
167	166	499	499	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1322							
167	166	993/2	993/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1323				264			
167	166	995/2	995/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1324							
167	166	997/2	997/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1325				265			
167	166	499	499	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1326							
167	166	497	497	0.5	1/8	1/8	Chord	6/8	2	2	1/8	1/8	1	1327							
